MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,INSTNO,PAYMETH,AMOUNT,CURRENCY,ARCHIVE_
300,SQ,0015,2028-10-26,00060013,00001904,0001,C,1160.00,SGD,
300,QF,0006,2028-09-05,00060628,00001904,0001,C,394.00,AUD,
300,SQ,0015,2028-09-21,00057101,00001904,0001,C,1160.00,SGD,
300,UA,3516,2028-05-29,00101751,00001904,0001,C,305.00,USD,
300,AA,0026,2028-06-03,00048357,00001904,0001,C,305.00,USD,
300,UA,0941,2028-09-08,00046615,00001904,0001,C,439.00,USD,
300,JL,0408,2028-07-17,00039863,00001904,0001,C,530.00,JPY,
300,SQ,0015,2028-08-16,00050295,00001904,0001,C,1160.00,SGD,
300,UA,3516,2028-09-14,00123570,00001904,0001,C,305.00,USD,
300,SQ,0067,2028-07-13,00119549,00001904,0001,C,164.00,SGD,
300,DL,1984,2028-09-07,00107340,00001904,0001,C,211.00,USD,
300,SQ,0067,2028-05-11,00107526,00001904,0001,C,164.00,SGD,
300,SQ,0067,2028-05-31,00111364,00001904,0001,C,164.00,SGD,
300,SQ,0117,2028-04-23,00151642,00001904,0001,C,178.00,SGD,
300,UA,3517,2028-09-16,00162835,00001904,0001,C,305.00,USD,
300,SQ,0117,2028-07-24,00161727,00001904,0001,C,178.00,SGD,
300,SQ,0117,2028-06-18,00157832,00001904,0001,C,178.00,SGD,
300,UA,3517,2028-06-05,00141982,00001904,0001,C,305.00,USD,
300,DL,1984,2028-04-17,00079703,00001904,0001,C,211.00,USD,
300,AA,0017,2028-07-13,00021495,00001904,0001,C,211.00,USD,
300,AA,0064,2028-04-02,00066884,00001904,0001,C,211.00,USD,
300,DL,1984,2028-08-06,00101203,00001904,0001,C,422.00,USD,
300,UA,3516,2028-04-30,00096279,00001904,0001,C,305.00,USD,
300,SQ,0066,2028-09-18,00094507,00001904,0001,C,493.00,SGD,
300,SQ,0067,2028-04-01,00099499,00001904,0001,C,164.00,SGD,
300,SQ,0866,2028-05-17,00311684,00001904,0001,C,256.00,SGD,
300,SQ,0866,2028-08-10,00328061,00001904,0001,C,512.00,SGD,
300,SQ,0866,2028-06-17,00317982,00001904,0001,C,256.00,SGD,
300,SQ,0326,2028-05-28,00261377,00001904,0001,C,868.00,SGD,
300,SQ,0326,2028-07-25,00269589,00001904,0001,C,868.00,SGD,
300,SQ,0326,2028-08-03,00270556,00001904,0001,C,1737.00,SGD,
300,SQ,0326,2028-09-10,00275859,00001904,0001,C,868.00,SGD,
300,SQ,0863,2028-09-23,00299993,00001904,0001,C,256.00,SGD,
300,LH,0401,2028-06-24,00057274,00000681,0001,C,316.00,EUR,
300,SQ,0863,2028-07-27,00293364,00001904,0001,C,256.00,SGD,
300,LH,0401,2028-06-24,00057361,00001504,0001,C,316.00,EUR,
300,SQ,0997,2028-05-30,00390751,00001904,0001,C,455.00,SGD,
300,LH,0401,2028-06-24,00057173,00000536,0001,C,316.00,EUR,
300,SQ,0997,2028-03-29,00378771,00001904,0001,C,455.00,SGD,
300,LH,0401,2028-06-24,00057133,00002435,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057286,00004133,0001,C,316.00,EUR,
300,SQ,0997,2028-04-14,00381928,00001904,0001,C,455.00,SGD,
300,LH,0401,2028-06-24,00057145,00001323,0001,C,316.00,EUR,
300,SQ,0997,2028-08-28,00408193,00001904,0001,C,455.00,SGD,
300,LH,0401,2028-06-24,00057232,00000633,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057353,00001817,0001,C,316.00,EUR,
300,SQ,0997,2028-07-14,00399570,00001904,0001,C,455.00,SGD,
300,LH,0401,2028-06-24,00057136,00002792,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057247,00003503,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057097,00001708,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057194,00000564,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068246,00000917,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057010,00001367,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00056998,00001761,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057233,00000076,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068102,00001531,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057017,00000076,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057248,00002933,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00067923,00002807,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057226,00002491,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057244,00002567,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068042,00003650,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057301,00001592,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057157,00001933,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068213,00004208,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057190,00002712,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057203,00002640,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00067994,00002695,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057004,00003728,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057370,00003816,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068045,00000163,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057104,00001098,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057022,00003314,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00067968,00003959,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057278,00001447,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057149,00002335,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00067959,00001029,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057134,00002479,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00067988,00000832,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057320,00002451,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057184,00004233,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068099,00003811,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057071,00004290,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057065,00001536,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068165,00004622,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057230,00001046,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057284,00003659,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068018,00002474,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057314,00003439,0001,C,316.00,EUR,
300,LH,0401,2028-06-24,00057139,00002078,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00067977,00000359,0001,P,515.00,EUR,
300,LH,0401,2028-06-24,00057196,00004181,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040550,00003178,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068153,00003092,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040559,00003282,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040568,00001146,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00067956,00001402,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040643,00002676,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040624,00004342,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068240,00000075,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040453,00004526,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040564,00003190,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00067947,00000144,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040598,00000849,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040474,00000625,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040663,00003238,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068012,00001507,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040616,00003667,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040631,00004538,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068090,00004365,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040628,00004442,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068057,00003454,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040732,00001343,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040696,00001937,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068114,00002438,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040558,00000966,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040505,00000817,0001,C,316.00,EUR,
300,AZ,0788,2028-08-27,00068273,00002157,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040795,00000388,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040508,00000085,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073551,00003024,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040553,00003270,0001,C,316.00,EUR,
300,LH,0401,2028-03-31,00040570,00001247,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073851,00001149,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040649,00001584,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073650,00002699,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040526,00002632,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073848,00004088,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040651,00001753,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073791,00002089,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040657,00000468,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073623,00003751,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040450,00003350,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073827,00001675,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040802,00004631,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073737,00000680,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040745,00001054,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073797,00002948,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040484,00004041,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073596,00000535,0001,P,515.00,EUR,
300,AZ,0788,2028-09-25,00073557,00001623,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040594,00002796,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073641,00001623,0001,P,515.00,EUR,
300,AZ,0788,2028-09-25,00073872,00003674,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040463,00003398,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073776,00003092,0001,P,515.00,EUR,
300,AZ,0788,2028-09-25,00073770,00004397,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040789,00003198,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073620,00004529,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040532,00002688,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073869,00001278,0001,P,515.00,EUR,
300,AZ,0788,2028-09-25,00073884,00002057,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040756,00000372,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073560,00003907,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040477,00000368,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073593,00002872,0001,P,515.00,EUR,
300,AZ,0788,2028-09-25,00073923,00000603,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040688,00001275,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073806,00004016,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040501,00001307,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073878,00001948,0001,P,515.00,EUR,
300,AZ,0788,2028-09-25,00073566,00001378,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040510,00001833,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073782,00004409,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040517,00004466,0001,C,316.00,EUR,
300,AZ,0788,2028-09-25,00073842,00002037,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040471,00002921,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066935,00003273,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066611,00002281,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040561,00001026,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066794,00003000,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040607,00000340,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066845,00002426,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066911,00000764,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040604,00003539,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066638,00001182,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066848,00000937,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040742,00000444,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066887,00001226,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040709,00003298,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066860,00003084,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066872,00003546,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040457,00001785,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066788,00003181,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040472,00002375,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066710,00003237,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066677,00001370,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040525,00001644,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066956,00002430,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040622,00001231,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066863,00002213,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066908,00001021,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040678,00001917,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066797,00001266,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066755,00001422,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040535,00003499,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066920,00001101,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066821,00004064,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040660,00002142,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066743,00001804,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066926,00004405,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040768,00000906,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066833,00001354,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040481,00003101,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066881,00000985,0001,P,515.00,EUR,
300,AZ,0788,2028-08-20,00066953,00004409,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040769,00000877,0001,C,316.00,EUR,
300,AZ,0788,2028-08-20,00066626,00001884,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00057959,00002924,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040673,00001162,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00057908,00004228,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040574,00004173,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058012,00002261,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00058102,00001816,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040699,00001447,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058171,00000648,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00058039,00002153,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040534,00002315,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058159,00000997,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040694,00004406,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00057968,00000174,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040727,00004446,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058246,00002334,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00058066,00000012,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040520,00004454,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058153,00002607,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040751,00001704,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00057953,00003767,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00058264,00003341,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040610,00001789,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058183,00003373,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040766,00001925,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058045,00002562,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00058216,00004425,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040730,00003852,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058060,00002253,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00058168,00002916,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040499,00001267,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058138,00002057,0001,P,515.00,EUR,
300,LH,0401,2028-03-31,00040640,00000833,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00057971,00002065,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00058243,00003947,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069945,00003065,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00057938,00000531,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069762,00002387,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058204,00002711,0001,P,515.00,EUR,
300,AZ,0788,2028-07-06,00058186,00000840,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069742,00002387,0001,C,316.00,EUR,
300,AZ,0788,2028-07-06,00058108,00004325,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069862,00003800,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042474,00003522,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042243,00003598,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069676,00002278,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042545,00002747,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069865,00003459,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042539,00001350,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069879,00004526,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042240,00001009,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042426,00003413,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069741,00002270,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042291,00002542,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042342,00000019,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00070031,00001239,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042393,00003855,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042408,00000981,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069802,00003186,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042321,00004525,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069918,00001749,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042396,00001756,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069962,00002363,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042351,00002233,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042563,00000744,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069831,00004555,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042348,00001358,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069871,00003262,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042527,00001539,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042509,00001772,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069965,00000520,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042249,00003385,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042372,00001800,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069948,00000536,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042584,00004614,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042477,00001936,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069793,00002178,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042515,00002703,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069784,00000508,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042578,00003470,0001,P,515.00,EUR,
300,AZ,0788,2028-04-17,00042246,00001679,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00070050,00001247,0001,C,316.00,EUR,
300,AZ,0788,2028-04-17,00042503,00000127,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00070014,00001753,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050725,00000901,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050557,00001872,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069801,00004141,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050752,00001414,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00070047,00003491,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050800,00000447,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050635,00004421,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069974,00003306,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050566,00004152,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050599,00002334,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069941,00001961,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050659,00003630,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069906,00002957,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050536,00000363,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050617,00000744,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069889,00001179,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050605,00000033,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069838,00001110,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050806,00004212,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050860,00000375,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069843,00002001,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050737,00004313,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069912,00002114,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050788,00004533,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050641,00002338,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00070053,00004001,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050848,00002012,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069922,00004001,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050821,00000652,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050539,00003992,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069811,00003511,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050704,00002378,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050830,00000515,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069909,00003619,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050656,00004606,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069977,00002744,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050560,00000519,0001,P,515.00,EUR,
300,AZ,0788,2028-05-29,00050530,00004269,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069868,00000584,0001,C,316.00,EUR,
300,AZ,0788,2028-05-29,00050545,00004112,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069975,00000733,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051426,00001342,0001,P,515.00,EUR,
300,AZ,0788,2028-06-03,00051731,00002924,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069739,00001680,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051671,00002779,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069885,00000372,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051497,00000197,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069834,00000368,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051447,00003273,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00070041,00000857,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051599,00002249,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00070026,00001307,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051704,00002868,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069714,00000926,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051632,00002591,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069780,00001741,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051563,00000933,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069825,00001716,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051734,00000008,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069769,00004061,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051405,00002233,0001,P,515.00,EUR,
300,AZ,0788,2028-06-03,00051548,00004048,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069969,00003154,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051593,00002538,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069877,00004149,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051656,00001651,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069691,00002584,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051707,00003092,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069759,00001644,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051653,00001988,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069681,00002756,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051462,00001707,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069995,00001251,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051623,00002703,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069880,00002307,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051710,00003337,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069789,00003896,0001,C,316.00,EUR,
300,AZ,0788,2028-06-03,00051617,00003470,0001,P,515.00,EUR,
300,AZ,0788,2028-06-03,00051542,00002241,0001,P,515.00,EUR,
300,LH,0401,2028-08-28,00069847,00000352,0001,C,316.00,EUR,
